,personal__score,personal__credit_limit,personal__credit_utilisation,personal__number_of_accounts,personal__age_of_oldest_account,personal__missed_payments_last_12m,personal__year_of_birth,company__liabilities,company__score,company__opinion,company__turnover,company__number_of_employees,company__region,company__assets,company__year_of_incorporation,loan_amount,outcome,loan_duration
2594,76,0,0.2,4,12,0,2012,46000.0,35,Good,395000.0,9,South East,151000.0,1986,10000,False,360
2595,92,1000,0.2,7,14,0,1926,59000.0,68,Poor,29317000.0,1683,North West,2169000.0,1973,3000,False,360
2596,98,5000,0.2,7,19,1,1981,67000.0,-30,Poor,0.0,1,London,72000.0,1972,1000,False,360
2597,81,1000,0.2,9,25,1,1912,141000.0,41,Poor,19000.0,1,North West,38000.0,2018,3000,False,360
2598,92,5000,0.2,6,9,3,1922,39000.0,44,Poor,155000.0,5,Ireland,47000.0,1988,5000,False,360
2599,52,0,0.2,10,18,3,1911,43000.0,12,Woeful,0.0,1,South East,0.0,2001,4000,False,360
2600,52,0,0.2,8,9,0,1909,79000.0,47,Poor,15697000.0,20,Scotland,145000.0,2016,30000,False,360
2601,75,5000,0.2,10,11,4,1915,403000.0,17,Woeful,0.0,8,North West,0.0,1993,30000,False,360
2602,68,5000,0.2,3,26,0,1947,42000.0,64,Outstanding,9747000.0,39,North East,970000.0,2009,30000,False,360
2603,86,0,0.2,8,12,3,1910,55000.0,-17,Woeful,0.0,1,London,88000.0,2011,4000,False,360
2604,71,0,0.2,8,10,1,1940,20000.0,0,Poor,65000.0,1,South East,31000.0,1985,5000,False,360
2605,86,1000,0.2,9,15,1,1962,0.0,28,Poor,0.0,1,London,11000.0,1973,5000,False,360
2606,59,5000,0.2,9,17,0,1998,14000.0,77,Outstanding,4432000.0,60,North West,3377000.0,1985,2000,False,360
2607,51,0,0.2,8,19,2,1983,171000.0,10,Good,245000.0,5,Northern Ireland,26000.0,1993,20000,False,360
2608,53,5000,0.2,4,12,1,1958,152000.0,65,Woeful,184000.0,8,North West,0.0,1999,10000,False,360
2609,29,0,0.2,8,16,0,1938,0.0,48,Outstanding,73540000.0,965,North West,442000.0,1986,20000,False,360
2610,22,0,0.2,7,22,0,1977,52000.0,85,Good,174137000.0,4272,East,9219000.0,1979,4000,False,360
2611,56,1000,0.2,3,18,0,1957,20000.0,99,Outstanding,341115000.0,6291,Northern Ireland,116091000.0,1980,5000,False,360
2612,75,0,0.2,2,3,5,1962,184000.0,59,Poor,0.0,3,South East,64000.0,2013,30000,False,360
2613,25,1000,0.2,10,11,0,1978,74000.0,75,Poor,603426000.0,45,East,369000.0,2003,10000,False,360
2614,69,5000,0.2,8,11,2,1981,30000.0,99,Outstanding,65787000.0,76,South East,291021000.0,2014,3000,False,360
2615,76,1000,0.2,4,12,0,1926,0.0,90,Outstanding,29955000.0,97,Yorkshire and the Humber,4098000.0,1974,15000,False,360
2616,67,0,0.2,0,15,2,1906,180000.0,53,Good,7149000.0,81,North West,67000.0,1977,30000,False,360
2617,75,5000,0.2,8,4,0,1994,20000.0,19,Poor,37000.0,1,North East,22000.0,2004,30000,True,360
2618,53,0,0.2,5,19,1,1924,0.0,47,Outstanding,3778000.0,197,South East,496000.0,1983,10000,False,360
2619,87,1000,0.2,8,3,3,2001,0.0,15,Woeful,63000.0,3,North East,77000.0,1992,2000,False,360
2620,71,5000,0.2,9,19,0,2010,0.0,8,Woeful,53000.0,1,North West,55000.0,2011,30000,False,360
2621,30,5000,0.2,3,24,0,1922,61000.0,42,Good,17400000.0,749,London,540000.0,1975,25000,False,360
2622,72,5000,0.2,9,11,0,2002,25000.0,44,Outstanding,150694000.0,250,East,650000.0,1994,30000,False,360
2623,40,0,0.2,10,15,1,1939,75000.0,35,Outstanding,5253000.0,7,Yorkshire and the Humber,187000.0,1971,4000,False,360
2624,64,0,0.2,8,16,0,1963,24000.0,59,Poor,4425000.0,35,North East,1828000.0,1972,10000,False,360
2625,90,1000,0.2,2,11,0,1912,96000.0,73,Outstanding,68549000.0,1561,South East,3328000.0,2006,30000,False,360
2626,12,0,0.2,4,11,0,1988,67000.0,95,Outstanding,32407000.0,3331,East Midlands,4478000.0,1972,15000,False,360
2627,60,5000,0.2,6,15,1,2012,27000.0,37,Poor,231176000.0,3868,South East,226000.0,1987,4000,False,360
2628,56,0,0.2,0,13,0,1961,134000.0,84,Good,46427000.0,69,Wales,5579000.0,2018,30000,False,360
2629,34,5000,0.2,7,12,0,1966,15000.0,99,Outstanding,659647000.0,124,East,1626000.0,2015,20000,False,360
2630,78,1000,0.2,8,13,1,1935,68000.0,72,Poor,447000.0,5,London,117000.0,2018,1000,False,360
2631,62,1000,0.2,3,17,1,1948,21000.0,46,Outstanding,288000.0,5,Yorkshire and the Humber,152000.0,1987,30000,False,360
2632,61,1000,0.2,0,10,1,1924,363000.0,72,Poor,0.0,17,North West,57000.0,2013,10000,False,360
2633,47,1000,0.2,5,23,1,1976,1691000.0,31,Good,16318000.0,47,North West,188000.0,1985,30000,False,360
2634,12,1000,0.2,10,27,0,1965,21000.0,64,Outstanding,3941000.0,286,Yorkshire and the Humber,91000.0,1996,25000,False,360
2635,74,1000,0.2,5,17,1,2015,28000.0,36,Good,0.0,1,East Midlands,51000.0,2008,30000,True,360
2636,75,1000,0.2,9,17,3,1958,23000.0,10,Good,32000.0,1,West Midlands,37000.0,2004,2000,False,360
2637,68,0,0.2,5,23,0,1903,58000.0,41,Poor,1445000.0,478,South East,9629000.0,1976,2000,False,360
2638,97,5000,0.2,4,17,6,1957,66000.0,12,Woeful,37000.0,1,South East,99000.0,2016,2000,False,360
2639,60,5000,0.2,0,9,4,1966,215000.0,65,Poor,335000.0,6,South East,355000.0,1998,2000,False,360
2640,87,0,0.2,8,10,3,1968,0.0,77,Outstanding,10221000.0,103,Yorkshire and the Humber,4040000.0,2008,20000,False,360
2641,79,1000,0.2,5,6,6,1970,305000.0,73,Good,403000.0,15,East,192000.0,1989,20000,False,360
2642,57,1000,0.2,10,10,2,1994,21000.0,24,Poor,226000.0,2,South East,89000.0,1999,2000,False,360
2643,50,5000,0.2,0,7,1,1960,71000.0,57,Poor,22234000.0,69,Northern Ireland,208000.0,1980,30000,False,360
2644,85,0,0.2,3,11,5,1905,29000.0,59,Outstanding,19978000.0,42,Scotland,435000.0,2005,5000,False,360
2645,52,0,0.2,8,7,0,1951,0.0,58,Poor,0.0,1,South East,17000.0,1983,2000,False,360
2646,59,5000,0.2,1,23,0,1998,70000.0,61,Outstanding,1012000.0,58,North West,69000.0,1977,5000,False,360
2647,61,1000,0.2,2,19,0,1970,48000.0,99,Outstanding,518022000.0,53,North West,8076000.0,2005,1000,False,360
2648,73,5000,0.2,1,9,3,1946,53000.0,1,Poor,28000.0,1,London,0.0,2009,30000,True,360
2649,50,1000,0.2,4,20,0,1986,17000.0,64,Outstanding,25773000.0,53,Wales,3148000.0,1997,30000,False,360
2650,85,1000,0.2,6,21,7,1909,129000.0,36,Good,2792000.0,24,Scotland,96000.0,2002,3000,True,360
2651,53,5000,0.2,4,8,2,1981,49000.0,61,Woeful,23000.0,1,North East,77000.0,1999,30000,False,360
2652,78,5000,0.2,0,9,1,1973,18000.0,44,Poor,37000.0,1,East,64000.0,2018,5000,False,360
2653,54,0,0.2,0,13,1,2015,157000.0,37,Good,28856000.0,243,West Midlands,4359000.0,1979,5000,False,360
2654,18,5000,0.2,9,24,0,1982,93000.0,73,Good,13310000.0,3213,Northern Ireland,0.0,1988,15000,False,360
2655,39,1000,0.2,5,16,0,2011,20000.0,76,Poor,15231000.0,169,East,986000.0,2004,30000,False,360
2656,65,0,0.2,6,9,2,1990,162000.0,74,Outstanding,21656000.0,1443,North East,9357000.0,1993,1000,False,360
2657,47,0,0.2,8,20,0,1993,0.0,41,Poor,35246000.0,36,South West,57751000.0,2001,30000,False,360
2658,48,0,0.2,7,25,0,1997,53000.0,34,Poor,0.0,1,Scotland,46000.0,1993,1000,False,360
2659,46,0,0.2,6,6,0,1904,15000.0,99,Outstanding,542601000.0,208,South West,0.0,2010,20000,False,360
2660,35,5000,0.2,8,19,0,1992,74000.0,67,Good,4253000.0,12,Ireland,1262000.0,2000,10000,False,360
2661,25,5000,0.2,7,22,0,1916,36000.0,99,Outstanding,17258000.0,445,Ireland,9628000.0,1984,5000,False,360
2662,74,0,0.2,6,5,1,1916,0.0,11,Woeful,36000.0,1,East,0.0,2010,30000,True,360
2663,61,1000,0.2,3,6,2,1974,100000.0,38,Woeful,32000.0,1,London,106000.0,2010,15000,False,360
2664,25,1000,0.2,3,21,0,1916,0.0,99,Outstanding,21923000.0,42,Yorkshire and the Humber,8442000.0,2019,1000,False,360
2665,80,0,0.2,4,3,1,1925,192000.0,55,Good,309141000.0,10832,South East,952000.0,1978,5000,False,360
2666,22,1000,0.2,3,17,0,1937,40000.0,61,Good,131229000.0,132,South West,19840000.0,1989,2000,False,360
2667,9,0,0.2,6,14,0,2016,0.0,87,Outstanding,282561000.0,19,London,0.0,2010,5000,False,360
2668,65,0,0.2,3,24,4,1983,539000.0,38,Poor,1147000.0,69,North West,129000.0,2013,20000,False,360
2669,63,5000,0.2,2,20,3,1985,137000.0,46,Outstanding,48181000.0,98,Northern Ireland,399000.0,1992,2000,False,360
2670,69,1000,0.2,6,5,2,1957,470000.0,58,Woeful,290000.0,5,Yorkshire and the Humber,24000.0,2006,15000,False,360
2671,47,5000,0.2,7,10,0,1921,62000.0,69,Poor,46000.0,1,West Midlands,14000.0,1973,20000,False,360
2672,43,0,0.2,4,7,0,2008,0.0,37,Poor,946000.0,9,London,90000.0,1990,20000,False,360
2673,74,1000,0.2,1,4,2,1946,23000.0,14,Poor,52000.0,1,East,60000.0,1989,30000,False,360
2674,89,5000,0.2,4,19,5,1950,25000.0,13,Woeful,0.0,1,East Midlands,69000.0,2014,30000,False,360
2675,67,5000,0.2,2,8,4,1959,29000.0,-7,Poor,19000.0,1,West Midlands,39000.0,1989,5000,False,360
2676,64,0,0.2,5,16,0,1912,0.0,46,Outstanding,4190000.0,2919,West Midlands,837000.0,1981,30000,False,360
2677,74,5000,0.2,9,24,0,1934,0.0,60,Good,4952000.0,132,South West,1379000.0,1979,15000,False,360
2678,14,0,0.2,0,21,0,1903,63000.0,47,Good,62066000.0,367,Yorkshire and the Humber,153000.0,2018,2000,False,360
2679,89,0,0.2,5,21,0,2009,0.0,79,Good,655000.0,11,Wales,239000.0,2009,1000,False,360
2680,42,5000,0.2,4,15,1,1903,218000.0,22,Good,42000.0,4,Yorkshire and the Humber,42000.0,2005,10000,False,360
2681,86,1000,0.2,7,15,0,2007,168000.0,80,Outstanding,1757000.0,165,Scotland,2852000.0,1984,30000,False,360
2682,50,5000,0.2,6,11,2,2011,540000.0,35,Good,9762000.0,16,North West,469000.0,1988,20000,False,360
2683,64,0,0.2,10,12,0,1948,270000.0,50,Woeful,120228000.0,204,North East,2281000.0,2008,1000,False,360
2684,59,1000,0.2,10,14,0,2017,38000.0,99,Outstanding,1098612000.0,170,Scotland,123684000.0,1986,1000,False,360
2685,48,1000,0.2,2,16,0,1928,26000.0,99,Outstanding,784525000.0,5461,London,13560000.0,2001,4000,False,360
2686,67,1000,0.2,10,9,1,1926,135000.0,83,Woeful,0.0,118,North West,584000.0,1970,1000,False,360
2687,69,1000,0.2,2,22,1,1917,0.0,18,Poor,10000.0,1,East Midlands,84000.0,1970,30000,True,360
2688,58,1000,0.2,3,24,0,1955,119000.0,61,Poor,1552000.0,17,Ireland,562000.0,1981,2000,False,360
2689,83,0,0.2,10,20,0,2010,538000.0,55,Poor,6525000.0,70,South East,100000.0,1978,3000,False,360
2690,95,5000,0.2,4,3,6,2005,0.0,99,Outstanding,43175000.0,3952,East,32498000.0,2009,4000,False,360
2691,48,1000,0.2,3,8,1,1953,27000.0,30,Good,44000.0,1,South West,34000.0,2017,2000,False,360
2692,54,0,0.2,2,13,0,1941,110000.0,64,Outstanding,322000.0,12,East,81000.0,2010,30000,False,360
2693,46,0,0.2,8,14,1,1946,40000.0,28,Good,3464000.0,28,East,274000.0,1985,5000,False,360
2694,37,0,0.2,3,9,1,1938,91000.0,99,Outstanding,176381000.0,92,North West,120171000.0,1992,5000,False,360
2695,68,0,0.2,8,7,3,1920,16000.0,20,Poor,45000.0,1,North West,15000.0,1981,5000,True,360
2696,53,1000,0.2,4,18,0,1916,32000.0,63,Outstanding,11123000.0,4851,Scotland,4478000.0,2018,30000,False,360
2697,79,1000,0.2,2,12,3,1918,0.0,71,Good,2667000.0,91,South West,0.0,2016,1000,False,360
2698,71,1000,0.2,1,12,3,1903,0.0,62,Poor,1938000.0,5,East Midlands,0.0,2015,4000,False,360
2699,45,1000,0.2,2,24,0,1983,20000.0,58,Poor,105000.0,3,South West,245000.0,2005,10000,False,360
2700,89,1000,0.2,6,11,1,1959,293000.0,34,Good,9924000.0,23,Yorkshire and the Humber,0.0,1970,5000,False,360
2701,49,1000,0.2,1,20,0,2017,145000.0,49,Outstanding,506254000.0,2164,Northern Ireland,177959000.0,1989,5000,False,360
2702,42,1000,0.2,2,18,1,1913,48000.0,73,Woeful,64009000.0,247,Scotland,236000.0,1973,30000,False,360
2703,59,5000,0.2,5,17,2,1979,615000.0,33,Poor,5363000.0,18,East Midlands,55000.0,1975,10000,False,360
2704,82,1000,0.2,5,22,2,1962,53000.0,50,Woeful,69000.0,1,London,0.0,1999,2000,False,360
2705,35,0,0.2,5,14,0,1906,61000.0,84,Poor,7275000.0,479,Scotland,1847000.0,2007,30000,False,360
2706,66,0,0.2,4,9,1,1949,89000.0,27,Poor,12000.0,1,West Midlands,12000.0,1984,1000,False,360
2707,28,1000,0.2,6,10,0,1945,40000.0,77,Outstanding,11771000.0,123,East,0.0,2009,2000,False,360
2708,36,0,0.2,0,24,1,1947,88000.0,69,Outstanding,313000.0,13,South East,91000.0,2010,5000,False,360
2709,32,1000,0.2,5,14,0,1940,114000.0,43,Poor,3344000.0,93,Scotland,7582000.0,1970,1000,False,360
2710,25,1000,0.2,4,14,0,1975,119000.0,64,Good,80459000.0,1356,North West,13680000.0,1984,10000,False,360
2711,69,1000,0.2,4,23,1,1921,11000.0,16,Poor,22000.0,1,South West,21000.0,2007,10000,False,360
2712,89,0,0.2,2,17,4,1956,18000.0,41,Outstanding,57000.0,1,East Midlands,44000.0,2015,1000,False,360
2713,45,1000,0.2,4,5,2,1915,22000.0,55,Good,74000.0,1,East Midlands,11000.0,1970,1000,False,360
2714,72,0,0.2,5,16,1,1922,165000.0,41,Poor,0.0,6,Scotland,0.0,1980,4000,False,360
2715,48,5000,0.2,7,22,0,1961,80000.0,99,Outstanding,342612000.0,668,East,16451000.0,1999,30000,False,360
2716,29,0,0.2,4,25,0,2015,164000.0,80,Poor,46293000.0,22,East,955000.0,1987,5000,False,360
2717,47,1000,0.2,7,19,0,1910,276000.0,58,Poor,1143000.0,24,West Midlands,122000.0,1978,5000,False,360
2718,57,0,0.2,2,23,0,1995,42000.0,44,Poor,179419000.0,49,South East,71900000.0,2005,10000,False,360
2719,81,0,0.2,0,22,3,1990,23000.0,5,Woeful,22000.0,1,South West,0.0,2016,1000,False,360
2720,93,5000,0.2,10,1,3,2003,535000.0,73,Outstanding,8816000.0,27,Yorkshire and the Humber,727000.0,1976,20000,False,360
2721,45,5000,0.2,0,13,1,1949,30000.0,99,Outstanding,109011000.0,29,London,1531000.0,1972,20000,False,360
2722,91,1000,0.2,3,21,1,1993,30000.0,36,Outstanding,678000.0,32,West Midlands,138000.0,1999,5000,False,360
2723,88,1000,0.2,4,3,4,1940,0.0,66,Woeful,0.0,1,South West,42000.0,1998,1000,False,360
2724,53,5000,0.2,0,11,0,1999,131000.0,57,Outstanding,33984000.0,58,South East,3060000.0,1992,2000,False,360
2725,85,0,0.2,6,14,1,1941,24000.0,54,Poor,69000.0,1,London,0.0,2015,30000,True,360
2726,58,1000,0.2,10,25,0,1976,561000.0,30,Poor,617000.0,22,London,63000.0,1977,5000,False,360
2727,91,5000,0.2,5,12,2,1986,11000.0,16,Poor,56000.0,1,Yorkshire and the Humber,0.0,1990,10000,True,360
2728,71,0,0.2,0,22,1,2010,46000.0,37,Poor,11000.0,1,South West,70000.0,2011,15000,False,360
2729,37,1000,0.2,0,24,0,1958,47000.0,47,Good,8459000.0,70,North East,690000.0,2011,30000,False,360
2730,69,5000,0.2,3,9,0,2009,0.0,85,Outstanding,39828000.0,109,London,1443000.0,2017,3000,False,360
2731,66,0,0.2,0,27,0,1919,41000.0,52,Good,6145000.0,210,Scotland,1252000.0,2007,30000,False,360
2732,58,0,0.2,3,24,1,1966,0.0,72,Outstanding,2076000.0,61,South East,846000.0,1985,3000,False,360
2733,21,1000,0.2,8,14,0,1974,97000.0,99,Outstanding,22543000.0,1929,North East,90262000.0,1981,1000,False,360
2734,89,0,0.2,7,3,5,1990,95000.0,57,Good,32000.0,1,London,23000.0,1974,5000,False,360
2735,90,5000,0.2,8,15,6,1920,13000.0,2,Poor,27000.0,1,North West,40000.0,1998,1000,True,360
2736,43,1000,0.2,10,27,0,2006,54000.0,69,Good,8510000.0,45,South East,767000.0,1977,30000,False,360
2737,88,1000,0.2,3,16,0,1961,22000.0,46,Outstanding,577000.0,10,East,30000.0,2013,1000,False,360
2738,47,0,0.2,3,9,0,2010,65000.0,51,Good,23000.0,1,Northern Ireland,90000.0,2006,2000,False,360
2739,24,5000,0.2,0,26,0,2003,0.0,99,Outstanding,452830000.0,1914,Yorkshire and the Humber,1827000.0,2009,1000,False,360
2740,83,1000,0.2,2,15,0,2018,101000.0,52,Good,10308000.0,206,London,2935000.0,1996,20000,False,360
2741,74,5000,0.2,0,12,3,1937,10000.0,6,Poor,17000.0,1,Scotland,10000.0,2016,25000,True,360
2742,25,5000,0.2,3,27,0,1989,0.0,99,Outstanding,518925000.0,554,East Midlands,88021000.0,2002,30000,False,360
2743,45,0,0.2,1,7,0,2001,35000.0,58,Good,20623000.0,568,North East,5484000.0,1987,3000,False,360
2744,62,5000,0.2,5,11,4,1988,93000.0,30,Good,1176000.0,8,Scotland,0.0,1970,1000,False,360
2745,66,5000,0.2,8,12,5,1911,26000.0,54,Good,16320000.0,382,South West,62000.0,2010,1000,False,360
2746,35,5000,0.2,6,27,0,1987,40000.0,99,Outstanding,37601000.0,4460,London,11831000.0,2016,1000,False,360
2747,75,5000,0.2,9,10,1,1945,25000.0,66,Outstanding,162561000.0,4221,London,5311000.0,2002,5000,False,360
2748,68,1000,0.2,9,18,0,1907,97000.0,86,Good,2218000.0,88,South East,1002000.0,1989,1000,False,360
2749,66,0,0.2,1,6,2,1988,169000.0,82,Good,8000000.0,2592,London,1514000.0,2006,4000,False,360
2750,48,0,0.2,4,24,0,1960,19000.0,92,Good,14799000.0,53,Ireland,2125000.0,1975,5000,False,360
2751,81,1000,0.2,9,8,4,1922,121000.0,40,Woeful,97000.0,1,South East,32000.0,2010,3000,False,360
2752,91,1000,0.2,9,20,3,1943,51000.0,99,Outstanding,559049000.0,10220,Scotland,4460000.0,1995,30000,False,360
2753,63,5000,0.2,2,18,3,1924,74000.0,57,Woeful,0.0,1,London,17000.0,2007,1000,False,360
2754,47,0,0.2,8,12,0,2015,95000.0,78,Poor,4719000.0,64,South East,1483000.0,2001,5000,False,360
2755,67,5000,0.2,3,11,1,1918,90000.0,19,Poor,13000.0,1,North East,27000.0,2007,4000,False,360
2756,51,1000,0.2,1,24,0,1985,215000.0,62,Outstanding,1677000.0,5,Ireland,129000.0,1992,2000,False,360
2757,89,1000,0.2,3,19,1,1975,155000.0,87,Outstanding,620696000.0,147,West Midlands,20221000.0,2006,30000,False,360
2758,98,0,0.2,2,7,0,1903,91000.0,73,Woeful,11227000.0,648,London,378000.0,2006,25000,False,360
2759,39,0,0.2,2,10,0,2010,263000.0,73,Outstanding,1457000.0,17,South East,103000.0,1989,30000,False,360
2760,64,0,0.2,1,13,0,1911,22000.0,75,Good,201734000.0,270,South East,1048000.0,1997,5000,False,360
2761,42,0,0.2,3,10,0,1950,34000.0,45,Outstanding,123000.0,4,Yorkshire and the Humber,31000.0,2014,2000,False,360
2762,85,5000,0.2,3,21,6,2009,72000.0,62,Poor,5029000.0,130,North East,92000.0,2003,1000,False,360
2763,69,0,0.2,1,20,2,1959,17000.0,52,Woeful,48000.0,1,London,0.0,1984,20000,False,360
2764,59,0,0.2,3,11,0,1957,26000.0,99,Outstanding,13690000.0,7161,London,10743000.0,2001,25000,False,360
2765,69,0,0.2,7,12,0,1927,906000.0,70,Poor,1974000.0,77,South East,131000.0,1998,20000,False,360
2766,66,1000,0.2,3,14,2,1981,44000.0,82,Outstanding,37025000.0,81,Wales,21626000.0,2005,3000,False,360
2767,89,0,0.2,6,11,4,1939,509000.0,72,Good,245665000.0,58,South East,173000.0,1989,15000,False,360
2768,53,5000,0.2,1,20,1,1937,252000.0,25,Woeful,654000.0,16,Yorkshire and the Humber,0.0,1972,4000,False,360
2769,73,5000,0.2,8,14,2,1974,22000.0,0,Woeful,69000.0,1,South West,15000.0,1979,30000,False,360
2770,77,0,0.2,3,12,0,1935,0.0,58,Poor,17000.0,1,South East,0.0,1988,10000,False,360
2771,85,5000,0.2,5,20,4,1933,75000.0,30,Good,76000.0,1,North West,14000.0,2006,1000,False,360
2772,89,5000,0.2,1,21,3,1936,16000.0,66,Good,0.0,75,Wales,4301000.0,2015,20000,False,360
2773,79,1000,0.2,5,10,4,1960,0.0,11,Woeful,0.0,3,West Midlands,62000.0,2016,5000,False,360
2774,72,1000,0.2,8,6,1,1973,0.0,25,Poor,50000.0,1,London,21000.0,1978,3000,False,360
2775,39,5000,0.2,4,24,0,1986,46000.0,58,Good,762000.0,19,Northern Ireland,0.0,1978,1000,False,360
2776,38,5000,0.2,0,24,1,1926,332000.0,51,Good,12491000.0,199,Wales,117000.0,1981,3000,False,360
2777,44,5000,0.2,1,8,0,2001,132000.0,47,Outstanding,270000.0,10,Wales,195000.0,2000,10000,False,360
2778,63,5000,0.2,8,11,0,2012,178000.0,67,Woeful,1527000.0,47,East,454000.0,1987,30000,False,360
2779,66,1000,0.2,2,18,0,1939,17000.0,50,Outstanding,11778000.0,2051,Wales,14196000.0,1990,30000,False,360
2780,46,0,0.2,0,20,0,2009,87000.0,99,Outstanding,21474000.0,865,West Midlands,9570000.0,1990,30000,False,360
2781,79,0,0.2,8,24,0,1980,40000.0,52,Woeful,421000.0,7,Scotland,59000.0,1985,3000,False,360
2782,61,0,0.2,5,19,0,1910,69000.0,70,Woeful,916000.0,57,Wales,235000.0,1983,30000,False,360
2783,82,5000,0.2,0,8,1,1968,146000.0,44,Good,15053000.0,110,East,128000.0,1977,30000,False,360
2784,51,5000,0.2,7,24,0,1959,41000.0,53,Good,8982000.0,29,East,4939000.0,2017,1000,False,360
2785,32,1000,0.2,4,24,0,1916,101000.0,56,Outstanding,354000.0,30,West Midlands,607000.0,1994,30000,False,360
2786,23,1000,0.2,4,12,0,1934,160000.0,50,Good,0.0,19,South West,215000.0,2007,20000,False,360
2787,70,5000,0.2,4,17,3,1991,41000.0,69,Poor,1790000.0,114,West Midlands,314000.0,1981,5000,False,360
2788,94,0,0.2,3,21,2,1950,0.0,64,Poor,24323000.0,127,Yorkshire and the Humber,87000.0,1989,2000,False,360
2789,75,0,0.2,10,16,0,1941,80000.0,56,Woeful,11000.0,1,North West,14000.0,2018,1000,False,360
2790,57,1000,0.2,1,15,0,1957,27000.0,74,Outstanding,82415000.0,85,Scotland,675000.0,2002,15000,False,360
2791,75,5000,0.2,0,12,0,1993,40000.0,99,Outstanding,445899000.0,1779,East,215142000.0,2017,20000,False,360
2792,62,5000,0.2,6,10,4,1983,63000.0,91,Good,190202000.0,61,East Midlands,820000.0,2009,1000,False,360
2793,44,0,0.2,10,8,2,1945,24000.0,53,Good,0.0,1,East Midlands,29000.0,1988,2000,False,360
2794,91,1000,0.2,6,15,1,1984,92000.0,56,Woeful,0.0,1,South East,45000.0,1987,1000,False,360
2795,89,1000,0.2,4,6,4,1979,12000.0,62,Good,26000.0,1,Scotland,31000.0,1976,1000,False,360
2796,30,1000,0.2,9,25,0,1960,236000.0,45,Good,182782000.0,6448,South East,0.0,2004,5000,False,360
2797,33,0,0.2,9,28,0,1948,83000.0,49,Good,12779000.0,20,North East,5068000.0,2001,15000,False,360
2798,79,0,0.2,5,12,4,1974,0.0,43,Outstanding,4586000.0,24,South West,43000.0,2003,2000,False,360
2799,87,1000,0.2,7,16,8,1978,62000.0,-15,Poor,0.0,1,North West,20000.0,2012,1000,False,360
2800,60,0,0.2,5,17,4,1945,20000.0,52,Outstanding,22000.0,1,North West,66000.0,2003,4000,False,360
2801,91,1000,0.2,1,19,5,1929,35000.0,-1,Woeful,30000.0,1,East Midlands,18000.0,1972,30000,True,360
2802,32,0,0.2,8,10,0,2002,92000.0,80,Outstanding,4147000.0,234,East Midlands,457000.0,2015,5000,False,360
2803,11,1000,0.2,9,19,0,1999,35000.0,99,Outstanding,104378000.0,16090,South East,5089000.0,2009,5000,False,360
2804,57,0,0.2,0,6,1,1987,25000.0,50,Outstanding,50339000.0,3192,East Midlands,71676000.0,2013,20000,False,360
2805,24,5000,0.2,5,10,0,2000,28000.0,80,Poor,561000.0,6,Scotland,201000.0,1982,30000,False,360
2806,82,5000,0.2,4,22,4,1979,86000.0,10,Woeful,56000.0,1,West Midlands,0.0,2001,20000,False,360
2807,20,1000,0.2,10,12,0,1966,42000.0,61,Outstanding,56984000.0,3517,London,5762000.0,1973,20000,False,360
2808,96,0,0.2,0,7,5,1995,13000.0,50,Poor,76000.0,1,Yorkshire and the Humber,55000.0,2006,15000,True,360
2809,67,5000,0.2,2,14,1,1966,0.0,15,Good,43000.0,2,East,14000.0,1993,30000,False,360
2810,60,5000,0.2,9,12,1,1923,0.0,41,Good,13335000.0,16,South East,1292000.0,2011,3000,False,360
2811,71,5000,0.2,3,15,4,1909,11000.0,13,Woeful,12000.0,1,Scotland,30000.0,2010,4000,False,360
2812,82,1000,0.2,3,10,1,1950,29000.0,56,Woeful,0.0,1,West Midlands,0.0,2008,30000,True,360
2813,48,5000,0.2,1,23,1,1991,53000.0,87,Good,564328000.0,60,West Midlands,7207000.0,2013,10000,False,360
2814,36,1000,0.2,0,17,0,1996,0.0,65,Poor,1071000.0,27,South West,90000.0,1997,5000,False,360
2815,75,5000,0.2,0,8,2,1985,36000.0,41,Woeful,40000.0,1,South East,80000.0,1981,20000,False,360
2816,90,5000,0.2,9,18,0,1995,39000.0,53,Poor,21504000.0,178,South West,0.0,1980,30000,False,360
2817,82,1000,0.2,7,19,3,1910,425000.0,45,Poor,697000.0,17,Wales,129000.0,1987,30000,False,360
2818,63,5000,0.2,2,11,1,1945,13000.0,12,Poor,18000.0,1,East Midlands,78000.0,1998,15000,False,360
